No,Compound name,SMILES,Lecithin(%),pH,DMSO_Conc (w/v%),Donor_Plate_Volume (µm),Acceptor_Plate_Volume (µm),Temperature (??,Incubation_Time (hr),%T/MR,Pe,logPe,Source
,,N#Cc1cnc2c(Cl)cc(NCc3cn(Cc4cccnc4)nn3)cc2c1Nc1ccc(F)c(Cl)c1,,,,,,,,,,,
,,COc1ccc2nc(C)cc(OCC(=O)Nc3cc(C)cc(C)c3)c2c1,,,,,,,,,,,
,,COc1ccc2nc(C)cc(OCC(=O)Nc3cc(C)cc(C)c3)c2n1,,,,,,,,,,,
,,CCN(C(=O)N(C)C)c1cc2oc(-c3ccc(F)cc3)c(C(=O)NC)c2cc1-c1ccc(OC)c(C(=O)NC2(c3ncccn3)CC2)c1,,,,,,,,,,,
,,CC(=O)N1CCN(c2cc(-c3cc(C(F)(F)F)c4c(N)ncnn34)ccc2C#N)C(=O)C1(C)C,,,,,,,,,,,
,,Cc1ccccc1CCNC(=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)COc1c(F)c(F)cc(F)c1F,,,,,,,,,,,
,,Cc1ccc(CCNC(=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)COc2c(F)c(F)cc(F)c2F)c(C)c1,,,,,,,,,,,
,,CCCCc1cn(-c2cccc(S(=O)(=O)Nc3ccccc3O)c2)nn1,,,,,,,,,,,
,,O=[N+]([O-])c1cccc(S(=O)(=O)Nc2ccccc2O)c1,,,,,,,,,,,
,,O=C(Nc1cc(-c2nc3ccccc3o2)ccc1F)c1cc([N+](=O)[O-])ccc1Cl,,,,,,,,,,,
,,O=C(Nc1nc(-c2ccc(F)c(F)c2)cs1)c1cc([N+](=O)[O-])ccc1Cl,,,,,,,,,,,
,,COC(=O)C1CCN(c2cc(Cl)c(C(=O)Nc3cc(-c4nc5ccccc5s4)ccc3C)cc2[N+](=O)[O-])CC1,,,,,,,,,,,
,,Cc1ccc(-c2nc3ccccc3s2)cc1NC(=O)c1cc([N+](=O)[O-])c(N2CCC(C(=O)O)CC2)cc1Cl,,,,,,,,,,,
,,O=C(Nc1cccc(-c2nc3ccccc3o2)c1)c1cc([N+](=O)[O-])ccc1Cl,,,,,,,,,,,
,,CN1CCN(c2ccc(OC(F)(F)F)c(Nc3nccc(-c4cc(C(N)=O)cn4C)n3)c2)CC1,,,,,,,,,,,
,,CN(C)[C@@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc(-c3ccc(-c4cnc([C@@H]5CCCN5C(=O)[C@@H](c5ccccc5)N(C)C)[nH]4)cc3)cc2)[nH]1)c1ccccc1,,,,,,,,,,,
,,CN(C)CCN(Cc1ccc(Cl)c(Cl)c1)C(=O)c1nc2cccc(Br)n2c1-c1ccc(F)cc1,,,,,,,,,,,
,,CN(C)CCN(Cc1ccc(Cl)c(Cl)c1)C(=O)c1cc2scc(Br)c2n1-c1ccc(F)cc1,,,,,,,,,,,
,,Clc1ccc([C@H](c2ccccc2)N2CCNCC2)cc1,,,,,,,,,,,
,,CC(=O)N1CC=C(c2coc3c(O[C@H](C)c4c(Cl)ccc(F)c4Cl)c(N)ncc23)CC1,,,,,,,,,,,
,,Cc1nc(C(=O)NCC(=O)O)c(O)c2ccc(Oc3ccccc3)cc12,,,,,,,,,,,
,,CC(C)(C)NC(=O)NCCS(=O)(=O)NC(=O)c1ccc(Nc2nc(NC3(c4ccc(Cl)cc4)CC3)nc(OCC(F)(F)F)n2)cc1,,,,,,,,,,,
,,O=c1c2c([nH]c3c(F)cccc13)CCCC2,,,,,,,,,,,
,,CC(C)(C)c1cccc2c(=O)c3c([nH]c12)CCCC3,,,,,,,,,,,
,,O=c1c2c([nH]c3c(C(F)(F)F)cccc13)CCCC2,,,,,,,,,,,
,,CCS(=O)(=O)NC(=O)c1ccc(Nc2nc(NC3(c4ccc(Cl)cc4)CC3)nc(OCC(F)(F)F)n2)cc1,,,,,,,,,,,
,,O=C(NS(=O)(=O)c1ccc(F)cc1)c1ccc(Nc2nc(NC3(c4ccc(Cl)cc4)CC3)nc(OCC(F)(F)F)n2)cc1,,,,,,,,,,,
,,NCCS(=O)(=O)NC(=O)c1ccc(Nc2nc(NC3(c4ccc(Cl)cc4)CC3)nc(OCC(F)(F)F)n2)cc1,,,,,,,,,,,
,,CCN(CC)CCS(=O)(=O)NC(=O)c1ccc(Nc2nc(NC3(c4ccc(Cl)cc4)CC3)nc(OCC(F)(F)F)n2)cc1,,,,,,,,,,,
,,COc1ccc2c(=O)c3c([nH]c2c1)CC(C)(C)CC3,,,,,,,,,,,
,,COc1ccc2c(=O)c3c([nH]c2c1)CCCCCC3,,,,,,,,,,,
,,O=c1c2c([nH]c3cc(C(F)(F)F)ccc13)CCC2,,,,,,,,,,,
,,Cc1ccc2c(=O)c3c([nH]c2c1)CCCC3,,,,,,,,,,,
,,Cc1cc2c(cc1C)-c1occ(C)c1C(=O)C2=O,,,,,,,,,,,
,,N#CCCc1cc2cc(Cl)ccc2nc1-c1cccs1,,,,,,,,,,,
,,N#Cc1ccc(-c2cnc3ccc(-c4ccc(C(=O)N5CCOCC5)cc4)nn23)cc1,,,,,,,,,,,
,,CCc1cnc(N2CCC(n3ncc4cc(-c5ccc(S(C)(=O)=O)cc5F)ncc43)CC2)nc1,,,,,,,,,,,
,,O=C(Nc1cccc(C(F)(F)F)c1)N(Cc1ccccc1)C1CCN(Cc2cccnc2)CC1,,,,,,,,,,,
,,O=C(Nc1cccc(C(F)(F)F)c1)N(Cc1ccccc1)C1CCN(Cc2ccc(F)cc2)CC1,,,,,,,,,,,
,,O=S1(=Nc2ccc(C(F)(F)F)cc2)CCNCC1,,,,,,,,,,,
,,O=C(O)COc1cc(Cl)c(C(=O)Nc2cccc(-c3nc4ccccc4s3)c2)cc1[N+](=O)[O-],,,,,,,,,,,
,,N#Cc1ccc(N2CC[C@H](Nc3c(C(N)=O)cnc4[nH]ccc34)[C@H](F)C2)nc1,,,,,,,,,,,
,,COc1cc(F)c([C@@H]2CNC(=O)[C@H]2Nc2nnc(-c3ccc(Cl)cc3)o2)c(F)c1,,,,,,,,,,,
,,Cc1cc(=O)oc2cc(OCCCCSC(=S)N3CCCCC3)ccc12,,,,,,,,,,,
,,COC(=O)Nc1ccc(S(=O)(=O)C(C)C)c([C@H]2CCCN2C(=O)[C@H](Nc2ccc3c(C)c[nH]c(=O)c3c2)c2ccc(OC)c(OC)c2)c1,,,,,,,,,,,
,,CCc1c[nH]c(=O)c2cc(N[C@@H](C(=O)N3CCC[C@@H]3c3cc(NC(=O)OC)ccc3S(=O)(=O)C(C)C)c3ccc(OC)c(OC)c3)ccc12,,,,,,,,,,,
,,COC(=O)Nc1ccc(S(=O)(=O)C(C)C)c([C@H]2CCCN2C(=O)[C@H](Nc2ccc3c(C4CC4)c[nH]c(=O)c3c2)c2ccc(OC)c(OC)c2)c1,,,,,,,,,,,
,,COC(=O)Nc1ccc(S(=O)(=O)C(C)C)c([C@H]2CCCN2C(=O)[C@H](Nc2cc(F)c3c(c2)C(=O)NC3)c2ccc(OC)c(OC)c2)c1,,,,,,,,,,,
,,COc1ccc(C(=O)NC(=O)Nc2ccc3c(c2)NC(=O)/C3=C\c2[nH]c(C)c(C(=O)O)c2C)c(F)c1,,,,,,,,,,,
,,CC(C)Nc1nc(N(C)C)c2ccccc2n1,,,,,,,,,,,
,,CNc1nc(NCc2ccccc2)nc2ccccc12,,,,,,,,,,,
,,CC(C)Nc1nc(NCc2ccco2)c2cccc(Cl)c2n1,,,,,,,,,,,
,,CNc1nc(Cc2ccccc2)nc2c1CCNCC2,,,,,,,,,,,
,,CCCCC(NC(=O)c1[nH]c2c(c1C)C(=O)CC(C)(C)C2)C(=O)Nc1ccc(C#N)cc1,,,,,,,,,,,
,,CCCCC(NC(=O)c1[nH]c2c(c1C)C(=O)CC(C)(C)C2)C(=O)Nc1ccc(F)cc1,,,,,,,,,,,
,,CCCCC(NC(=O)c1[nH]c2c(c1C)C(=O)CC(C)(C)C2)C(=O)Nc1ccc(C(N)=O)cc1,,,,,,,,,,,
,,CC(C)=CCC12OC[C@@H]3[C@@H](COCc4ccccc4)[C@@H](C=C4C(=O)c5c(O)cccc5O[C@]431)C2=O,,,,,,,,,,,
,,CC(C)=CCC12OC(C)(C)[C@@H]3C[C@@H](C=C4C(=O)c5c(O)cccc5O[C@]431)C2=O,,,,,,,,,,,
,,CC(C)=CCC12OC[C@@H]3[C@@H](CN4CCN(c5ccccc5)CC4)[C@@H](C=C4C(=O)c5c(O)cccc5O[C@]431)C2=O,,,,,,,,,,,
,,CCCCN(CCCC)C[C@@H]1[C@H]2COC3(CC=C(C)C)C(=O)[C@@H]1C=C1C(=O)c4c(O)cccc4O[C@]123,,,,,,,,,,,
,,CC(C)=CCC12OC[C@@H]3C[C@@H](C=C4C(=O)c5c(cc6c(c5O)C=CC(C)(C)O6)O[C@]431)C2=O,,,,,,,,,,,
,,CC(C)=CCC12OC[C@@H]3C[C@@H](C=C4C(=O)c5c(O)cc6c(c5O[C@]431)C=CC(C)(C)O6)C2=O,,,,,,,,,,,
,,CC(C)=CCc1c(O)cc(O)c2c1O[C@@]13C(=C[C@H]4C(=O)C1(CC=C(C)C)OC[C@@H]3[C@H]4COC(=O)Cc1ccccc1)C2=O,,,,,,,,,,,
,,COc1ncc2cc1NS(=O)(=O)CCN(C)Cc1ccc3c(c1)N2CCO3,,,,,,,,,,,
,,CN1CCN(C(=O)c2cccc(N3CCc4c(-c5cnc(N)nc5)nc(N5CCOCC5)nc43)c2)CC1,,,,,,,,,,,
,,COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc2ccc([C@H]3CC[C@H](c4ccc5nc([C@@H]6CCCN6C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]c5c4)N3c3ccc(C(C)(C)C)cc3)cc2[nH]1)C(C)C,,,,,,,,,,,
,,Fc1ccc(-c2nc(C3CCNCC3)sc2-c2ccnc(Nc3cccnn3)n2)cc1,,,,,,,,,,,
,,N#CC1(NC(=O)[C@H](CC2CCCCC2)N[C@@H](c2ccc(F)cc2)C(F)(F)F)CC1,,,,,,,,,,,
,,CS(=O)(=O)C[C@H](N[C@@H](c1ccc([N+](=O)[O-])cc1)C(F)(F)F)C(=O)N[C@H](C#N)COCc1ccccc1,,,,,,,,,,,
,,N#C[C@H](COCc1ccccc1)NC(=O)[C@H](CC1CCCCC1)NC(=O)N1CCOCC1,,,,,,,,,,,
,,CC(C)N1CCC(c2ccc(/C(=C(/CCCO)c3ccc(F)cc3F)c3ccc(O)cc3)cc2)CC1.Cl,,,,,,,,,,,
,,CN1CCN(Cc2ccc(NC(=O)Nc3cc(C#Cc4cncc5nccn45)n(C)n3)cc2C(F)(F)F)CC1,,,,,,,,,,,
,,O=C(Nc1cc(-c2cc3c([nH]2)C2(CCCNC2)CNC3=O)ccn1)c1cccc(F)c1,,,,,,,,,,,
,,O=C(Nc1cc(-c2cc3c([nH]2)C2(CCCNC2)CNC3=O)ccn1)c1ccccn1,,,,,,,,,,,
,,CCS(=O)(=O)N1CCC(c2cncc(N3C(=O)c4ccc(Cl)cc4C3(C)C)c2)CC1,,,,,,,,,,,
,,CN1CCN(C(=O)c2ccc3ccc(C(=O)c4ccccc4)c-3cc2)CC1,,,,,,,,,,,
,,COC(=O)c1ccc2c(C(=O)c3ccccc3)cn(C(=O)c3ccccc3)c2c1,,,,,,,,,,,
,,COc1ccc2c(c1)sc1ccccc1n(C(C)=O)n2C(C)=O,,,,,,,,,,,
,,CN(C)CCC(=O)n1c2ccccc2sc2ccc(Cl)cc2n1C(=O)CCN(C)C,,,,,,,,,,,
,,CC(=O)n1c2ccccc2sc2cc(Cl)ccc2n1C(C)=O,,,,,,,,,,,
,,CC(=O)Nc1ccc(S(=O)(=O)N(CC(=O)O)c2ccc(N(CC(=O)O)S(=O)(=O)c3ccc(NC(C)=O)cc3)c3ccccc23)cc1,,,,,,,,,,,
,,O=[N+]([O-])OCCOc1ccc(/C=[N+](\[O-])Cc2ccccc2)cc1,,,,,,,,,,,
,,CC(C)(C)/[N+]([O-])=C/c1cccc(C(F)(F)F)c1,,,,,,,,,,,
,,CCCCCCCCc1cn(-c2nc(N)c3ncn([C@@H]4O[C@H](COS(=O)(=O)NC(=O)c5ccccc5O)[C@@H](O)[C@H]4O)c3n2)nn1.CCN(CC)CC,,,,,,,,,,,
,,CCCCCCCCCCc1cn(-c2nc(N)c3ncn([C@@H]4O[C@H](COS(=O)(=O)NC(=O)c5ccccc5O)[C@@H](O)[C@H]4O)c3n2)nn1.CCN(CC)CC,,,,,,,,,,,
,,CCN(CC)CC.Cc1ccccc1-c1cn(-c2nc(N)c3ncn([C@@H]4O[C@H](COS(=O)(=O)NC(=O)c5ccccc5O)[C@@H](O)[C@H]4O)c3n2)nn1,,,,,,,,,,,
,,CCN(CC)CC.Nc1cccc(-c2cn(-c3nc(N)c4ncn([C@@H]5O[C@H](COS(=O)(=O)NC(=O)c6ccccc6O)[C@@H](O)[C@H]5O)c4n3)nn2)c1,,,,,,,,,,,
,,CNC(=O)c1cc(C(=O)NCCC2CCCNC2)cn(Cc2ccccc2)c1=O.Cl,,,,,,,,,,,
,,COc1cc(CN(C)C(=O)c2c(OCCCC3CCN(C(=O)OC(C)(C)C)CC3)c3ccccc3n(C)c2=O)cc(OC)c1,,,,,,,,,,,
,,Cc1c(F)c(N)cc(C(=O)Nc2cc(-c3ccc(C(=O)N4CCOCC4)cc3)ccc2N2CCN(C)CC2)c1Cl,,,,,,,,,,,
,,CC(Cl)C(=O)Nc1cccc(-c2nc3ccccc3s2)c1,,,,,,,,,,,
,,O=C(Nc1cc(-c2nc3ccccc3s2)ccc1F)c1cnccc1Cl,,,,,,,,,,,
,,ClC(Cn1ncc2c(NCc3ccc(Br)cc3)ncnc21)c1ccc(Br)cc1,,,,,,,,,,,
,,Fc1ccc(C(Cl)Cn2ncc3c(Nc4cccc(Br)c4)ncnc32)cc1,,,,,,,,,,,
,,COc1cccc([C@@H](C)NC(=O)c2ccc(-c3ccncn3)cc2)c1,,,,,,,,,,,
,,COc1ccc2[nH]cc(CCNC(=O)c3ccc(CN(C)Cc4ccccc4)cc3)c2c1,,,,,,,,,,,
,,COc1ccc2c(CCNC(=O)c3ccc(CN(C)Cc4ccccc4)cc3)c[nH]c2c1,,,,,,,,,,,
,,CN(Cc1ccc(C(=O)NCCc2c[nH]c3ccccc23)cc1)Cc1ccccc1Cl,,,,,,,,,,,
,,CN(Cc1ccc(C(=O)NCCc2c[nH]c3ccccc23)cc1)Cc1cccc(Cl)c1,,,,,,,,,,,
,,COc1ccc2[nH]cc(CCNC(=O)c3ccc(CN(C)Cc4cccc(Cl)c4)cc3)c2c1,,,,,,,,,,,
,,COc1ccc2c(CCNC(=O)c3ccc(CN(C)Cc4cccc(Cl)c4)cc3)c[nH]c2c1,,,,,,,,,,,
,,O=C(Nc1nnc(C2CCC2)o1)NC1C2CC3CC(C2)CC1C3,,,,,,,,,,,
,,O=c1n(CCCN2C3CCC2CC(OCc2ccccc2F)C3)nc2ccccn12,,,,,,,,,,,
,,O=C1Nc2ccccc2/C1=C\c1ccc2c(/C=C/c3ccc(C(=O)O)cc3)n[nH]c2c1,,,,,,,,,,,
,,CN(C)Cc1ccc(/C=C/c2n[nH]c3cc(/C=C4/C(=O)Nc5ccccc54)ccc23)cc1,,,,,,,,,,,
,,CCOc1cc(C(Nc2ccc3c(N)nccc3c2)C(=O)NCc2ccccc2S(=O)(=O)CC)ccc1OC(C)C,,,,,,,,,,,
,,Cc1cc(C(=O)N[C@H]2CCCCC/C=C\[C@@H]3C[C@@]3(C(=O)NS(=O)(=O)C3(C)CC3)NC(=O)[C@@H]3C[C@@H](Oc4nc5cc(F)ccc5nc4C(F)(F)F)CN3C2=O)no1,,,,,,,,,,,
,,Cc1cc(C(=O)N[C@H]2CCCCC/C=C\[C@@H]3C[C@@]3(C(=O)NS(=O)(=O)C3(C)CC3)NC(=O)[C@@H]3C[C@@H](Oc4nc5ccccc5c5ccc(F)cc45)CN3C2=O)no1,,,,,,,,,,,
,,NS(=O)(=O)c1ccc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)nc4)cnc23)c2ccccc12,,,,,,,,,,,
,,NS(=O)(=O)c1ccc(-c2cnn3cc(-c4ccc(N5CCNCC5)nc4)cnc23)c2ccccc12,,,,,,,,,,,
,,CN(C)CCOc1ccc(-c2cnc3c(-c4ccc(S(N)(=O)=O)c5ccccc45)cnn3c2)cn1,,,,,,,,,,,
,,CC1=C(C(=O)Nc2cc(C(=O)O)ccn2)C(c2ccc(C(F)(F)F)cc2Cl)N=C(Nc2nc3ccc(F)cc3o2)N1,,,,,,,,,,,
,,CC1=C(C(=O)Nc2cc(C(=O)O)ccn2)C(c2cccc(N)c2Cl)N=C(Nc2nc3ccc(F)cc3o2)N1,,,,,,,,,,,
,,CC1=C(C(=O)Nc2cc(C(=O)O)ccn2)C(c2ccc(C#N)cc2Cl)N=C(Nc2nc3ccc(F)cc3o2)N1,,,,,,,,,,,
,,CC1=C(C(=O)NCc2cnn(C)c2)C(c2ccc(C)cc2Cl)N=C(Nc2nc3ncccc3o2)N1,,,,,,,,,,,
,,CCn1cc(CNC(=O)C2=C(C)NC(Nc3nc4ccc(F)cc4o3)=NC2c2ccc(C)cc2Cl)cn1,,,,,,,,,,,
,,CCn1cc(C(C)NC(=O)C2=C(C)NC(Nc3nc4cccc(N)c4o3)=NC2c2ccc(C)cc2Cl)cn1,,,,,,,,,,,
,,CC1=C(C(=O)NCc2cnn(C)c2)C(c2ccc(Cl)cc2Cl)N=C(Nc2nc3cccc(N)c3o2)N1,,,,,,,,,,,
,,COC(=O)c1ccc(NC(=O)C2=C(C)NC(Nc3nc4ccccc4o3)=NC2c2ccccc2Cl)cc1,,,,,,,,,,,
,,CC1=C(C(=O)Nc2ccc3sc(C)nc3c2)C(c2ccccc2Cl)N=C(Nc2nc3ccccc3o2)N1,,,,,,,,,,,
,,CC1=C(C(=O)Nc2cccc(-c3cn[nH]c3)c2)C(c2ccccc2Cl)N=C(Nc2nc3ccccc3o2)N1,,,,,,,,,,,
,,COC(=O)c1cncc(NC(=O)C2=C(C)NC(Nc3nc4ccccc4o3)=NC2c2ccccc2Cl)c1,,,,,,,,,,,
,,COC(=O)c1ccnc(NC(=O)C2=C(C)NC(Nc3nc4ccccc4o3)=N[C@H]2c2ccccc2Cl)c1,,,,,,,,,,,
,,COC(=O)c1ccccc1CNC(=O)C1=C(C)NC(Nc2nc3ccccc3o2)=NC1c1ccccc1Cl,,,,,,,,,,,
,,CC1=C(C(=O)NCc2cccc(C(=O)O)c2)C(c2ccccc2Cl)N=C(Nc2nc3ccccc3o2)N1,,,,,,,,,,,
,,CC1=C(C(=O)NCc2cn(C)cn2)[C@H](c2ccccc2Cl)N=C(Nc2nc3ccccc3o2)N1,,,,,,,,,,,
,,O=C1CC(C(=O)NCCO)CC2=C1C(c1ccccc1Cl)N=C(Nc1nc3ccccc3o1)N2,,,,,,,,,,,
,,C[C@@H]1c2n[nH]cc2CN1C1=NC(NCc2c(F)cccc2C(F)(F)F)c2cccc(C(N)=O)c2N1,,,,,,,,,,,
,,CC(=O)Nc1ccc2c(=O)c3cccc(F)c3oc2c1,,,,,,,,,,,
,,Clc1cccc2c1Oc1cc(N3CCCC3)ccc1C2,,,,,,,,,,,
,,CC1c2ccc(N3CCCC3)cc2Oc2c(Cl)cccc21,,,,,,,,,,,
,,O=C(O)C1CCN(c2ccc3c(c2)Oc2c(Cl)cccc2S3(=O)=O)C1,,,,,,,,,,,
,,COc1ccc(Cl)c2oc3cc(N4CCC(C(=O)O)C4)ccc3c(=O)c12,,,,,,,,,,,
,,O=C(O)[C@H]1CCN(c2ccc3c(=O)c4c(Cl)ccc(Cl)c4oc3c2)C1,,,,,,,,,,,
,,Cc1nc2c(-c3ccc4c(c3)CCN(Cc3c(C)cccc3Cl)C4)c(N3CCC(C)(C)CC3)c([C@H](OC(C)(C)C)C(=O)O)c(C)n2n1,,,,,,,,,,,
,,CCc1cn2c(C)c([C@H](OC(C)(C)C)C(=O)O)c(N3CCC(C)(C)CC3)c(-c3ccc(OCCc4ccc(F)cc4)cc3)c2n1,,,,,,,,,,,
,,O=C(NC1CCC1)c1ccc2cc(Oc3ccc(C(F)(F)F)cn3)ccc2n1,,,,,,,,,,,
,,Clc1cc(CN(C2CCNCC2)C2CC(c3ccc(Br)cc3)C2)ccc1Br,,,,,,,,,,,
,,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3cccc(F)c3)CC1)C2,,,,,,,,,,,
,,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ncccc3C)CC1)C2,,,,,,,,,,,
,,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccc(O)c4ncccc34)CC1)C2,,,,,,,,,,,
,,CN1CCN(c2ccc(Nc3nccc(-c4sc(C5CCNCC5)nc4-c4ccc(F)cc4)n3)cc2)CC1,,,,,,,,,,,
,,Fc1ccc(-c2nc(N3CCCC3)sc2-c2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)cc1,,,,,,,,,,,
,,Nc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)s1,,,,,,,,,,,
,,O=S(=O)(Nc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)s1)C1CCNCC1,,,,,,,,,,,
,,Fc1ccc(-c2nc(C3CCNCC3)sc2-c2ccnc(Nc3nncs3)n2)cc1,,,,,,,,,,,
,,Fc1ccc(-c2nc(C3CCNCC3)sc2-c2ccnc(Nc3ccn(C4CCNCC4)n3)n2)cc1,,,,,,,,,,,
,,Fc1ccc(-c2nc(C3CCNCC3)sc2-c2ccnc(Nc3ccncn3)n2)cc1,,,,,,,,,,,
,,CCOc1nccc(Nc2nccc(-c3sc(C4CCNCC4)nc3-c3ccc(F)cc3)n2)n1,,,,,,,,,,,
,,OC(CNc1nccc(-c2sc(C3CCNCC3)nc2-c2ccc(F)cc2)n1)c1ccncc1,,,,,,,,,,,
,,O=C(NCCc1ccccn1)c1cc(-c2ccc(CN3CCOCC3)cc2)nc2ccc(F)cc12,,,,,,,,,,,
,,O=C(c1cc(-c2ccc(CN3CCOCC3)cc2)nc2ccc(F)cc12)N1CCC(O)CC1,,,,,,,,,,,
,,O=C(CCN1CCCC1)Nc1cc(-c2ccc(CN3CCOCC3)cc2)nc2ccc(F)cc12,,,,,,,,,,,
,,CCCCc1ccc(-c2nnc(-c3ccc4nc[nH]c4c3)o2)cc1,,,,,,,,,,,
,,CCCCc1[nH]c(=O)c(C(=O)N2CC[C@@H](c3ccccc3)C2)c(O)c1-c1c(OC)cccc1OC,,,,,,,,,,,
,,O=C(Nc1cc(-c2cc3c([nH]2)C2(CCCNC2)CNC3=O)ccn1)c1cc(F)cc(F)c1,,,,,,,,,,,
,,Cc1cc(C(=O)N2CCc3c(c(=O)oc4c(C)c(N5CCN(C)CC5)ccc34)C2)ccc1NS(C)(=O)=O,,,,,,,,,,,
,,Cc1ncc2c(n1)CCN(C(=O)c1cc(C(C)C)c(O)cc1O)C2,,,,,,,,,,,
,,CCCNc1nc(OCCOC)nc2c1CN(C(=O)c1cc(C(C)C)c(O)cc1O)CC2,,,,,,,,,,,
,,COCCOc1nc2c(c(NC(C)C)n1)CN(C(=O)c1cc(C(C)C)c(O)cc1O)CC2,,,,,,,,,,,
,,Nc1cccc(-c2n[nH]c([C@H]3CCCCN3C(=O)COc3ccccc3)n2)c1,,,,,,,,,,,
,,COc1ccc(Cl)cc1S(=O)(=O)N1CCc2ccc(C(=O)Nc3ccc(C(=O)O)c(Cl)c3)cc21,,,,,,,,,,,
,,COc1ccc(Cl)cc1S(=O)(=O)N1CCCc2ccc(C(=O)Nc3ccc(C(=O)O)c(F)c3)cc21,,,,,,,,,,,
,,COc1cc2oc(C(=O)NCCCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)cc(=O)c2cc1OC.Cl,,,,,,,,,,,
,,O=C(NCCCCc1ccccc1)NC1CCC(O)CC1,,,,,,,,,,,
,,CC1CCC(NC(=O)CCCCCc2ccccc2)CC1,,,,,,,,,,,
,,CC(C)(O)[C@H]1CC[C@H](NC(=O)N2CCc3c(cnn3-c3cccc(F)c3)C2)CC1,,,,,,,,,,,
,,Cc1cc(OC(=O)c2ccc(NC(=N)N)cc2)no1.Cl,,,,,,,,,,,
,,Cc1ccc(-c2cc3nc(NC(C)(C)C)[nH]c(=O)c3s2)cc1,,,,,,,,,,,
,,CC1=C(C(=O)Nc2cc(C(=O)O)ccn2)C(c2ccc(N3CCCCC3)cc2Cl)N=C(Nc2nc3ccc(F)cc3o2)N1,,,,,,,,,,,
,,CC1=C(C(=O)Nc2cc(C(=O)O)ccn2)[C@H](c2ccc(C)cc2Cl)N=C(Nc2nc3cccc(N)c3o2)N1,,,,,,,,,,,
,,CC1=C(C(=O)Nc2cc(-c3nn[nH]n3)ccn2)C(c2ccc(C)cc2Cl)N=C(Nc2nc3ccc(F)cc3o2)N1,,,,,,,,,,,
,,COc1ccc2oc(NC3=NC(c4ccccc4Cl)C(C(=O)Nc4nnc(-c5cccnc5)s4)=C(C)N3)nc2c1,,,,,,,,,,,
,,CC1=C(C(=O)Nc2nnc(-c3cccnc3)s2)C(c2ccccc2Cl)N=C(Nc2nc3cc(F)ccc3o2)N1,,,,,,,,,,,
,,CC1=C(C(=O)Nc2nnc(-c3cccnc3)s2)C(c2ccccc2Cl)N=C(Nc2nc3cc(N)ccc3o2)N1,,,,,,,,,,,
,,CC1=C(C(=O)NCc2c(C)nn(C)c2C)C(c2ccc(C)cc2Cl)N=C(Nc2nc3ccc(F)cc3o2)N1,,,,,,,,,,,
,,CCn1cc(C(C)NC(=O)C2=C(C)NC(Nc3nc4cccc(N)c4o3)=NC2c2ccc(Cl)cc2Cl)cn1,,,,,,,,,,,
,,CCn1ncc(CNC(=O)C2=C(C)NC(Nc3nc4ccc(F)c(N)c4o3)=NC2c2ccc(C)cc2Cl)c1F,,,,,,,,,,,
,,CC1=C(C(=O)Nc2ccccc2Cl)C(c2ccccc2Cl)N=C(Nc2nc3ccccc3o2)N1,,,,,,,,,,,
,,CC1=C(C(=O)Nc2ccc(Cl)cc2)C(c2ccccc2Cl)N=C(Nc2nc3ccccc3o2)N1,,,,,,,,,,,
,,CC1=C(C(=O)Nc2cccc(C(=O)O)c2)C(c2ccccc2Cl)N=C(Nc2nc3ccccc3o2)N1,,,,,,,,,,,
,,CC1=C(C(=O)N2CCOCC2)C(c2ccccc2Cl)N=C(Nc2nc3ccccc3o2)N1,,,,,,,,,,,
,,CC1=C(C(=O)Nc2ccc(F)cc2)C(c2ccccc2Cl)N=C(Nc2nc3ccccc3o2)N1,,,,,,,,,,,
,,CC1=C(C(=O)Nc2ccc(Br)cc2)C(c2ccccc2Cl)N=C(Nc2nc3ccccc3o2)N1,,,,,,,,,,,
,,CC1=C(C(=O)Nc2ccc([N+](=O)[O-])cc2)C(c2ccccc2Cl)N=C(Nc2nc3ccccc3o2)N1,,,,,,,,,,,
,,CC1=C(C(=O)Nc2ccc(C(=O)O)nc2)C(c2ccccc2Cl)N=C(Nc2nc3ccccc3o2)N1,,,,,,,,,,,
,,CC1=C(C(=O)Nc2nnc(-c3cccnc3)s2)C(c2ccccc2Cl)N=C(Nc2nc3ccccc3o2)N1,,,,,,,,,,,
,,CC1=C(C(=O)Nc2ccc(-c3nnc[nH]3)cc2)C(c2ccccc2Cl)N=C(Nc2nc3ccccc3o2)N1,,,,,,,,,,,
