No,Compound name,SMILES,Lecithin(%),pH,DMSO_Conc (w/v%),Donor_Plate_Volume (µm),Acceptor_Plate_Volume (µm),Temperature (??,Incubation_Time (hr),%T/MR,Pe,logPe,Source
1651,,COC(=O)C1=CC(=CC=C1)NC(=O)C2=CN=C(N=C2C3=CC=NC=C3)C4=CC=C(C=C4)F,20,7.4,0.5,200,200,25,0.5,,1000,-3,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1652,,CC1=CC=C(C=C1)S(=O)(=O)NC2=CC(=C(C=C2C(=O)NC3=NC(=CS3)C4=CC=CC=C4)OC)OC,20,7.4,0.5,200,200,25,0.5,,324.94,-3.488196824,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1653,,C1=CC=C(C=C1)N[S+](=O)(C2=CC=C(C=C2)NCC3=C(C(=CC=C3)C(F)(F)F)F)[O-],20,7.4,0.5,200,200,25,0.5,,306.35,-3.513782115,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1654,,C1COCCN1S(=O)(=O)C2=C(C=CC(=C2)NC(=O)C3=CC=CC=C3)Cl,20,7.4,0.5,200,200,25,0.5,,727.76,-3.138011818,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1655,,C1=CC=C(C=C1)CN2C(=NC3=CC=CC=C3C2=O)/C=C/C4=CN=CC=C4,20,7.4,0.5,200,200,25,0.5,,1000,-3,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1656,,CCOC1=CC=CC=C1C(=O)NC2CCN(C2=O)C3=CC(=CC(=C3)C)C,20,7.4,0.5,200,200,25,0.5,,1000,-3,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1657,,CC1=C2C(=CC=C1)C(=CC(=N2)C3=CC=CS3)C(=O)O,20,7.4,0.5,200,200,25,0.5,,18.81,-4.725611204,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1658,,CC1=C(C=C(C=C1)NC2=C(C(=O)C3=CC=CC=C32)C4=CC=C(C=C4)C(F)(F)F)F,20,7.4,0.5,200,200,25,0.5,,1,-6,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1659,,C1CCN(C1)C(=O)C2=NC(=C3N2C=CC=C3)C4=CN=C(C=C4)Cl,20,7.4,0.5,200,200,25,0.5,,1000,-3,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1660,,CC1=C(C=C(C=C1)N2C3=NC=NC(=C3C=N2)NCCCN(C)C)Cl,20,7.4,0.5,200,200,25,0.5,,1000,-3,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1661,,C1=CC=C2C(=C1)N=C3C=CC=C(C3=N2)O,20,7.4,0.5,200,200,25,0.5,,513.47,-3.289484925,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1662,,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=C(C=C2)Br)C(=O)NC3=NC(=CS3)C4=CC=CC=C4,20,7.4,0.5,200,200,25,0.5,,2.4,-5.619788758,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1663,,COC1=CC=CC(=C1CNC2=CC=C(C=C2)S(=O)(=O)NC3=NC=CS3)O,20,7.4,0.5,200,200,25,0.5,,5.16,-5.287350298,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1664,,CC(C)C1=CC=CC=C1C2=NC=C(C(=N2)NC3(CC3)C4=CC=C(C=C4)C5=CN=CC=C5)F,20,7.4,0.5,200,200,25,0.5,,1000,-3,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1665,,CC1=CC(=CC(=C1Cl)C)OCCCC2=C(N(C3=C2C=CC=C3C4=C(N(N=C4COC5=CC=C(C=C5)N6CCN(CC6)C(=O)C)C)C)CC7=CN=CC=C7)C(=O)O,20,7.4,0.5,200,200,25,0.5,,370.4,-3.431329022,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1666,,CCOC1=CC=C(C=C1)NC2=NC(=NC(=C2NC(=O)C3=CC=C(C=C3)C)C)NC4=CC=C(C=C4)OCC,20,7.4,0.5,200,200,25,0.5,,211,-3.675717545,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1667,,CC1=CC=C(C=C1)S(=O)(=O)NC2=CC=CC=C2C(=O)NC3=NC(=CS3)C4=CC=C(C=C4)Cl,20,7.4,0.5,200,200,25,0.5,,16.6,-4.779891912,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1668,,CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3[N-]2)OCCCOC.[Na+],20,7.4,0.5,200,200,25,0.5,,211.55,-3.67458697,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1669,,CN1CCN(CC1)C2=C(C=C(C=C2)NC3=NC(=NC4=CC=CC=C43)C5=CC=NC=C5)F,20,7.4,0.5,200,200,25,0.5,,1000,-3,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1670,,CC1=CC=C(C=C1)C2=C(C3=NC4=C(CCCC4)C(=O)N3N2)C,20,7.4,0.5,200,200,25,0.5,,506.35,-3.295549186,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1671,,CCOC(=O)N1CCN(CC1)CC2=NC3=C(N2CC4=CC=C(C=C4)F)C(=O)N(C(=O)N3C)C,20,7.4,0.5,200,200,25,0.5,,549.95,-3.259676794,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1672,,C1CN(CCN(C1)C2=NC=C(C=C2)C(F)(F)F)CC3=CC(=O)N4C=CC=CC4=N3,20,7.4,0.5,200,200,25,0.5,,1000,-3,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1673,,C1=CC=C2C(=C1)N=C3C=C(C(=O)C=C3O2)N,20,7.4,0.5,200,200,25,0.5,,105.52,-3.976665217,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1674,,COCCNC1=NC=C(C2=C1OCC2)C3=CC(=CC=C3)O,20,7.4,0.5,200,200,25,0.5,,411.65,-3.38547188,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1675,,C1CN(C2=CC=CC=C21)C3=NC=NC(=C3[N+](=O)[O-])N,20,7.4,0.5,200,200,25,0.5,,294.89,-3.530339955,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1676,,C1=CC=C(C=C1)NC2=NC=NC(=C2)C3=COC=C3,20,7.4,0.5,200,200,25,0.5,,1000,-3,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1677,,C1=CC=C(C=C1)CNC2=C(N=C(O2)C3=CC=CC4=CC=CC=C43)C#N,20,7.4,0.5,200,200,25,0.5,,22.9,-4.640164518,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1678,,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)C5=CC(=NC=C5)C(F)(F)F)F,20,7.4,0.5,200,200,25,0.5,,11.6,-4.935542011,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1679,,CC(C)(C)C1=CC=C(C=C1)C(=O)N2CC(=O)NC3=C(C2C4=CC=C(C=C4)F)C=C(C=C3)F,20,7.4,0.5,200,200,25,0.5,,1000,-3,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1680,,CC1=CC(=C(O1)C)S(=O)(=O)NC2=C(C=CN=C2)C(=O)NC3=NC(=CS3)C4=CC=CC=C4,20,7.4,0.5,200,200,25,0.5,,768.45,-3.114384385,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1681,,C1CN2CCC1C(C2C(C3=CC=CC=C3)C4=CC=CC=C4)NCC5=CC=CC=C5I,20,7.4,0.5,200,200,25,0.5,,1000,-3,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1682,,CN1C=C(C(=N1)C2C3=C(CCCC3=O)NC(=N2)NC4=NC5=CC=CC=C5O4)Br,20,7.4,0.5,200,200,25,0.5,,1000,-3,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1683,,CCN(CC)C(=O)C1=CC2=C(C=C1)N(C=N2)C3=CC=CC(=C3)C,20,7.4,0.5,200,200,25,0.5,,888.91,-3.051142208,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1684,,COC1=CC=C(C=C1)N2C(=O)NC(=N2)C3CCCN(C3)C(=O)CC4=CC=C(C=C4)F,20,7.4,0.5,200,200,25,0.5,,850.76,-3.070192937,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1685,,C1COCCN1S(=O)(=O)C2=CC=CC(=C2)C(=O)NC3=NC(=CS3)C4=CC=CC=N4,20,7.4,0.5,200,200,25,0.5,,656.57,-3.182718965,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1686,,CC1=CC(=NC2=C1C(=C(S2)C(=O)NCC3=CC=C(C=C3)OC)N)C,20,7.4,0.5,200,200,25,0.5,,1000,-3,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1687,,CC1=CN=C(N=C1C2=CC(=CC=C2)N(C)C)N3CCC(CC3)C(=O)N,20,7.4,0.5,200,200,25,0.5,,666.49,-3.176206362,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1688,,COC1=CC(=CC(=C1OC)OC)C(=O)NC2CCCC3=C2NC4=C3C=CC=C4Cl,20,7.4,0.5,200,200,25,0.5,,592.74,-3.227135764,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1689,,CN(C)C1=CC=CC(=C1)C2=NC=CC(=N2)N3CCC(CC3)C(=O)N,20,7.4,0.5,200,200,25,0.5,,286.52,-3.542845058,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1690,,C1CN(CCN1C2=NC=CC=N2)C(=O)C3=NC(=C4N3C=CC=C4)C5=CN=CC=C5,20,7.4,0.5,200,200,25,0.5,,1000,-3,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1691,,CN1C2=C(C=C(C=C2)NC(=O)COC3=CC=C(C=C3)Cl)N=C1CN4CCCC4,20,7.4,0.5,200,200,25,0.5,,1000,-3,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1692,,C1=CC=C(C=C1)C2=CSC(=N2)NC(=O)C3=C(C=NC=C3)NS(=O)(=O)C4=CC5=CC=CC=C5C=C4,20,7.4,0.5,200,200,25,0.5,,1000,-3,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1693,,C[C@]1(CCCN1C2=NN3C=CC=C3C(=N2)NC4=NNC(=C4)C5CC5)C(=O)NC6=CN=C(C=C6)F,20,7.4,0.5,200,200,25,0.5,,780.12,-3.107838588,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1694,,CC1=CN=C(C=C1)NC(=O)C2=CC(=NC3=CC=CC=C32)C4=CC=C(O4)C,20,7.4,0.5,200,200,25,0.5,,1000,-3,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1695,,C1=CC=NC(=C1)N[S+](=O)(C2=CC=C(C=C2)NC(=O)CC3=CC(=C(C=C3)Cl)Cl)[O-],20,7.4,0.5,200,200,25,0.5,,651.48,-3.186098912,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1696,,COC1=CC=C(C=C1)CCNC(=O)C2=CC3=C(N=C4C=CC=CN4C3=O)N(C2=N)CCCN5CCOCC5,20,7.4,0.5,200,200,25,0.5,,394.5,-3.403952992,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1697,,CCOC(=O)C1=CC=C(C=C1)N2C(C3=C(NN=C3C2=O)C4=CC=CO4)C5=CC=C(C=C5)C,20,7.4,0.5,200,200,25,0.5,,6.34,-5.197910742,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1698,,CC1=CC(=CC(=C1)C(=O)NC2=CC3=C(C=C2)C(=NC=N3)N4CCCC4)C,20,7.4,0.5,200,200,25,0.5,,1000,-3,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1699,,CNC1=NC=CC(=C1)C2=NC3=CC=CC=C3C(=N2)NC4=CC(=C(C=C4)F)F,20,7.4,0.5,200,200,25,0.5,,256.99,-3.590083776,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1700,,CC(=O)NC1=CC=C(C=C1)NC(=O)C(C2=CC=CC=C2)NS(=O)(=O)C3=CC=C(S3)Br,20,7.4,0.5,200,200,25,0.5,,224,-3.649751982,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1701,,CCN1C2=C(C=CC(=C2)C(=O)NCC3=CC=CC=C3)S(=O)C4=CC=CC=C4C1=O,20,7.4,0.5,200,200,25,0.5,,775.35,-3.110502209,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1702,,CC1=CC(=C(C(=O)N1)CNC(=O)C2=C3C=CN(C3=CC(=N2)C4=CC=CC(=C4)CO)C)C,20,7.4,0.5,200,200,25,0.5,,1000,-3,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1703,,CN1CCN(CC1)C(=O)C2=CC3=C(C=C2)C=C(C=C3)CCNC4=NC=NC5=C4C=C(C=C5)C#N,20,7.4,0.5,200,200,25,0.5,,545.34,-3.263332646,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1704,,CC1=CC(=C(N1C2=CC=CC(=C2)C#N)C)C3=NN=C4N3CCCCC4,20,7.4,0.5,200,200,25,0.5,,228.67,-3.640790808,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1705,,CC1=CN=C(N=C1NCC2=CC=C(C=C2)C3=CN=CC=C3)C4=CC=CC=C4C(F)F,20,7.4,0.5,200,200,25,0.5,,1000,-3,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1706,,C1CN(CCN1C2=CC(=CC=C2)Cl)C(=O)CCCCN3C(=O)C4=C(C=CS4)NC3=O,20,7.4,0.5,200,200,25,0.5,,855.2,-3.067932308,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1707,,CC(C1=CC=CC=C1)NC2=NC(=NC3=CC=CC=C32)N4CCN(CC4)S(=O)(=O)C,20,7.4,0.5,200,200,25,0.5,,1000,-3,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1708,,CC1=C(C(=CC=C1)C)C(=O)NC2=CC(=CC=C2)[S+](=O)(N(C)C)[O-],20,7.4,0.5,200,200,25,0.5,,354.99,-3.449783881,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1709,,C1CCN(C1)[S+](=O)(C2=CC3=C(C=C2)OC(=N3)NC4=NC(C5=C(N4)CCCC5=O)C6=C(C=NN6)Cl)[O-],20,7.4,0.5,200,200,25,0.5,,47.04,-4.327532687,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1710,,COC1=C(C=CC(=C1)/C=C(\C#N)/C2=NC3=CC=CC=C3N2)OCC4=CC=C(C=C4)F,20,7.4,0.5,200,200,25,0.5,,640.64,-3.193385949,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1711,,CCN1CCN(CC1)CCCOC2=CC=C(C=C2)C3=CC=CC=C3,20,7.4,0.5,200,200,25,0.5,,1000,-3,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1712,,CCN(CC)CCN1C2=C(C=CC(=C2)OCCN(CC)CC)C(=O)C3=C1C=C(C=C3)Cl,20,7.4,0.5,200,200,25,0.5,,1000,-3,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1713,,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC=CC=C4F,20,7.4,0.5,200,200,25,0.5,,838.95,-3.076263922,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1714,,COC1=CC=CC=C1NC2=NC(=NC=C2)N3CCN(CC3)C(=O)C4=CC=CC=C4Cl,20,7.4,0.5,200,200,25,0.5,,173,-3.761953897,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1715,,C1CN(CCC1C(=O)N)C2=NN=C(S2)C3=CC=C(C=C3)Br,20,7.4,0.5,200,200,25,0.5,,524.51,-3.280246227,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1716,,COC1=CC(=C(C=C1)OC)C2=NC3=CC=CC=C3C(=C2)C(=O)N4CCN(CC4)C5=NC=CC=N5,20,7.4,0.5,200,200,25,0.5,,1000,-3,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1717,,COC1=CC=C(C=C1)N2C(=O)NC(=N2)C3CCN(CC3)C(=O)CC4=CC=C(C=C4)F,20,7.4,0.5,200,200,25,0.5,,540.4,-3.26728466,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1718,,CN1C=C(C(=N1)C2C3=C(CCCC3=O)NC(=N2)NC4=NC5=CC=CC=C5O4)Cl,20,7.4,0.5,200,200,25,0.5,,633.38,-3.198335654,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1719,,CN1C2=CC(=C(N=C2N=C1C(=O)NCCC3=CC=CC=N3)C4=CC=CC=C4)Cl,20,7.4,0.5,200,200,25,0.5,,1000,-3,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
1720,,CC1=NN2CCCN(C2=C1C3=CC=CC=C3C4=CC=CC=C4)CC5=CC=C(S5)C(=O)O,20,7.4,0.5,200,200,25,0.5,,108.83,-3.963251371,https://pubchem.ncbi.nlm.nih.gov/bioassay/1508612
